Player Name,Position,NHL Team,Fantasy Points,Current Team,Current Owner,Drafted Team,Drafted By,Draft Round,Draft Pick,ADP,Pct Drafted,Goals,Assists,Points,PIM,SOG,Hits,Blocks,Games Played,Wins,Saves,Save %,GA,Shutouts,Pct Owned
Nicolas Aube-Kubel,RW,MIN,140.95,,,,,,,,,6.0,10.0,16.0,23.0,58.0,159.0,26.0,60.0,,,,,,
Brett Howden,C,VGK,140.95,,,,,,,,,8.0,11.0,19.0,39.0,76.0,86.0,51.0,72.0,,,,,,
Samuel Girard,D,COL,140.7,,,,,,,171.1,0.03,3.0,15.0,18.0,10.0,73.0,76.0,99.0,59.0,,,,,,5.0
Connor Murphy,D,CHI,140.0,,,Bedard Me Home,cam,22,258,,,2.0,6.0,8.0,40.0,51.0,116.0,113.0,46.0,,,,,,3.0
Elvis Merzlikins,G,CBJ,139.2,,,DubJ,John,23,274,169.5,0.03,,,,,,,,,13.0,1136.0,0.8973143759873617,130.0,1.0,14.0
Leo Carlsson,C,ANA,138.8,,,,,,,,,12.0,17.0,29.0,16.0,109.0,28.0,25.0,55.0,,,,,,7.0
Jack Drury,C,COL,138.65,,,,,,,,,8.0,19.0,27.0,33.0,106.0,30.0,35.0,74.0,,,,,,
Shane Pinto,C,OTT,138.5,The Eye Test,Eric,,,,,,,9.0,18.0,27.0,14.0,110.0,39.0,31.0,41.0,,,,,,18.0
John Marino,D,UTA,138.25,,,,,,,,,4.0,21.0,25.0,41.0,57.0,39.0,89.0,75.0,,,,,,1.0
Joshua Brown,D,EDM,138.15,,,,,,,,,3.0,7.0,10.0,75.0,44.0,112.0,85.0,51.0,,,,,,2.0
Adam Pelech,D,NYI,138.15,,,,,,,,,1.0,15.0,16.0,27.0,71.0,64.0,111.0,58.0,,,,,,1.0
Arber Xhekaj,D,MTL,137.25,,,McAvoy AntiVirus,Ryan,20,240,,,3.0,7.0,10.0,81.0,61.0,125.0,49.0,44.0,,,,,,7.0
Peyton Krebs,C,BUF,136.75,,,,,,,,,4.0,13.0,17.0,67.0,74.0,108.0,23.0,80.0,,,,,,1.0
Craig Smith,"C,RW",DET,136.45,,,,,,,,,11.0,9.0,20.0,33.0,112.0,51.0,30.0,75.0,,,,,,
Jackson LaCombe,D,ANA,135.6,,,,,,,,,2.0,15.0,17.0,24.0,55.0,50.0,129.0,71.0,,,,,,
Semyon Varlamov,G,NYI,135.6,Ryan is Aho,Mitchell,,,,,164.9,0.06,,,,,,,,,14.0,768.0,0.9175627240143369,69.0,3.0,31.0
Oskar Sundqvist,C,STL,135.6,,,,,,,,,6.0,15.0,21.0,32.0,68.0,82.0,49.0,71.0,,,,,,
Marc-Andre Fleury,G,PIT,135.0,Miller Time,Ross,,,,,112.0,0.99,,,,,,,,,17.0,945.0,0.8948863636363636,111.0,2.0,59.0
Sam Steel,C,DAL,134.65,,,,,,,,,9.0,15.0,24.0,29.0,86.0,58.0,32.0,77.0,,,,,,
Nicolas Deslauriers,LW,PHI,134.45,,,,,,,,,1.0,3.0,4.0,89.0,49.0,188.0,21.0,60.0,,,,,,1.0
Luke Glendening,C,NJ,134.15,,,,,,,,,10.0,1.0,11.0,39.0,57.0,121.0,53.0,81.0,,,,,,
Radek Faksa,C,DAL,134.0,,,,,,,,,7.0,12.0,19.0,20.0,71.0,97.0,42.0,74.0,,,,,,
Nick Jensen,D,OTT,133.9,,,,,,,,,1.0,13.0,14.0,10.0,71.0,62.0,123.0,78.0,,,,,,
Jordan Spence,D,OTT,133.8,,,,,,,,,2.0,22.0,24.0,12.0,80.0,67.0,55.0,71.0,,,,,,1.0
MacKenzie Entwistle,RW,FLA,133.55,,,,,,,,,5.0,6.0,11.0,47.0,66.0,139.0,32.0,67.0,,,,,,
Max Pacioretty,LW,TOR,133.45,,,McAvoy AntiVirus,Ryan,19,217,175.9,0.05,4.0,19.0,23.0,25.0,95.0,76.0,22.0,47.0,,,,,,7.0
Brett Pesce,D,NJ,132.0,,,,,,,,,3.0,10.0,13.0,20.0,107.0,25.0,113.0,70.0,,,,,,1.0
Noah Juulsen,D,PHI,131.7,,,,,,,,,1.0,6.0,7.0,22.0,30.0,163.0,85.0,54.0,,,,,,1.0
Jonathan Quick,G,NYR,131.4,Bettman's Babes,Cooper,,,,,,,,,,,,,,,18.0,702.0,0.9105058365758755,69.0,2.0,35.0
Taylor Raddysh,RW,NYR,131.3,,,,,,,,,5.0,9.0,14.0,22.0,120.0,84.0,28.0,73.0,,,,,,1.0
Brian Dumoulin,D,LA,131.0,,,,,,,,,6.0,10.0,16.0,20.0,69.0,72.0,79.0,80.0,,,,,,
Nicholas Robertson,LW,TOR,130.6,,,,,,,,,14.0,13.0,27.0,4.0,96.0,34.0,24.0,56.0,,,,,,1.0
Juuso Valimaki,D,UTA,130.2,,,,,,,,,2.0,15.0,17.0,12.0,69.0,69.0,90.0,68.0,,,,,,2.0
Max Jones,LW,EDM,130.05,,,,,,,,,5.0,10.0,15.0,33.0,76.0,127.0,14.0,52.0,,,,,,
Anthony Stolarz,G,TOR,129.6,,,,,,,,,,,,,,,,,16.0,633.0,0.9254385964912281,51.0,2.0,23.0
Kasperi Kapanen,RW,EDM,129.5,,,,,,,,,6.0,16.0,22.0,14.0,99.0,64.0,27.0,73.0,,,,,,1.0
Simon Nemec,D,NJ,129.25,,,,,,,,,3.0,16.0,19.0,33.0,73.0,22.0,105.0,60.0,,,,,,4.0
Michael McLeod,C,NJ,128.9,,,,,,,,,10.0,9.0,19.0,10.0,73.0,101.0,22.0,45.0,,,,,,1.0
Ryan Johansen,C,COL,128.7,,,McAvoy AntiVirus,Ryan,22,264,154.2,0.06,13.0,10.0,23.0,34.0,78.0,60.0,15.0,63.0,,,,,,4.0
Brayden Pachal,D,CGY,128.35,,,,,,,,,2.0,5.0,7.0,51.0,52.0,129.0,68.0,50.0,,,,,,1.0
Nathan Bastian,RW,DAL,127.8,,,,,,,,,5.0,7.0,12.0,32.0,57.0,143.0,27.0,54.0,,,,,,
Noel Acciari,"C,RW",PIT,127.7,,,,,,,,,4.0,3.0,7.0,10.0,59.0,124.0,85.0,55.0,,,,,,1.0
Joel Hofer,G,STL,127.6,,,,,,,,,,,,,,,,,15.0,758.0,0.9132530120481928,72.0,1.0,17.0
Mark Kastelic,C,BOS,127.55,,,,,,,,,5.0,5.0,10.0,63.0,60.0,126.0,31.0,63.0,,,,,,
David Kampf,C,TOR,127.3,,,,,,,,,8.0,11.0,19.0,18.0,79.0,84.0,29.0,78.0,,,,,,
Jakub Lauko,C,BOS,127.2,,,,,,,,,2.0,8.0,10.0,32.0,43.0,176.0,24.0,60.0,,,,,,
Jeff Carter,C,PIT,126.4,,,,,,,,,11.0,4.0,15.0,12.0,90.0,83.0,33.0,72.0,,,,,,
John Gibson,G,DET,126.4,Dartmouth Mustard Tigers 🌭🐅,Cameron,Dartmouth Mustard Tigers 🌭🐅,Cameron,17,203,182.7,0.53,,,,,,,,,13.0,1192.0,0.8875651526433358,151.0,0.0,28.0
Egor Zamula,D,PHI,125.8,,,,,,,,,5.0,16.0,21.0,32.0,61.0,37.0,79.0,66.0,,,,,,1.0
Jayden Struble,D,MTL,125.65,,,,,,,,,3.0,7.0,10.0,57.0,47.0,121.0,53.0,56.0,,,,,,
Carl Grundstrom,"LW,RW",SJ,125.4,,,,,,,,,8.0,4.0,12.0,12.0,95.0,115.0,16.0,50.0,,,,,,1.0
Corey Perry,RW,LA,124.3,,,,,,,,,12.0,10.0,22.0,46.0,82.0,43.0,17.0,54.0,,,,,,6.0
Johnathan Kovacevic,D,NJ,124.1,,,,,,,,,6.0,7.0,13.0,42.0,46.0,75.0,83.0,62.0,,,,,,
Laurent Brossoit,G,CHI,124.0,,,,,,,,,,,,,,,,,15.0,575.0,0.9274193548387096,45.0,3.0,30.0
Jake Bean,D,CGY,123.6,,,,,,,,,4.0,9.0,13.0,32.0,76.0,28.0,110.0,72.0,,,,,,
Simon Holmstrom,RW,NYI,123.3,,,,,,,,,15.0,10.0,25.0,14.0,72.0,19.0,46.0,75.0,,,,,,1.0
Karel Vejmelka,G,UTA,123.0,,,,,,,179.4,0.73,,,,,,,,,13.0,975.0,0.8953168044077136,114.0,1.0,21.0
Jonas Siegenthaler,D,NJ,122.8,,,,,,,,,1.0,8.0,9.0,20.0,63.0,87.0,97.0,57.0,,,,,,1.0
Marc-Edouard Vlasic,D,SJ,122.5,,,,,,,,,6.0,6.0,12.0,26.0,72.0,35.0,108.0,57.0,,,,,,
Olli Maatta,D,UTA,122.3,,,,,,,,,4.0,14.0,18.0,14.0,48.0,53.0,96.0,72.0,,,,,,
Ross Johnston,LW,ANA,122.25,,,,,,,,,1.0,3.0,4.0,117.0,44.0,139.0,27.0,68.0,,,,,,1.0
Philipp Grubauer,G,SEA,122.2,,,McAvoy AntiVirus,Ryan,18,216,160.7,0.38,,,,,,,,,14.0,846.0,0.8990435706695006,95.0,2.0,34.0
Calvin de Haan,D,NYR,122.1,,,,,,,,,3.0,7.0,10.0,22.0,56.0,96.0,82.0,59.0,,,,,,
Matt Martin,LW,NYI,121.95,,,,,,,,,4.0,4.0,8.0,43.0,48.0,151.0,29.0,57.0,,,,,,
Samuel Blais,LW,TOR,121.15,,,Miller Time,Ross,22,262,168.8,0.02,1.0,6.0,7.0,31.0,33.0,194.0,19.0,53.0,,,,,,1.0
Nate Schmidt,D,UTA,120.8,,,,,,,,,2.0,12.0,14.0,16.0,75.0,66.0,76.0,63.0,,,,,,
Calle Jarnkrok,"C,LW",TOR,120.5,,,,,,,,,10.0,11.0,21.0,18.0,92.0,55.0,13.0,52.0,,,,,,2.0
Jesper Fast,RW,CAR,120.4,,,,,,,,,6.0,13.0,19.0,16.0,79.0,79.0,23.0,73.0,,,,,,
Kevin Korchinski,D,CHI,120.4,,,,,,,,,5.0,10.0,15.0,20.0,93.0,26.0,82.0,76.0,,,,,,1.0
Evgeny Kuznetsov,C,WSH,120.3,,,Faulk Around & Find Out,Johnathan,24,281,164.5,0.09,8.0,16.0,24.0,30.0,96.0,28.0,18.0,63.0,,,,,,15.0
Tyler Motte,"LW,RW",FLA,119.4,,,,,,,,,6.0,3.0,9.0,28.0,83.0,97.0,41.0,69.0,,,,,,
Pavel Dorofeyev,LW,VGK,119.2,McAvoy AntiVirus,Ryan,,,,,,,13.0,11.0,24.0,12.0,97.0,18.0,23.0,47.0,,,,,,2.0
Anthony Beauvillier,"LW,RW",WSH,118.2,,,,,,,167.1,0.02,5.0,12.0,17.0,8.0,105.0,53.0,35.0,60.0,,,,,,2.0
Tomas Tatar,"LW,RW",NJ,117.6,,,,,,,166.2,0.13,9.0,15.0,24.0,20.0,72.0,43.0,24.0,70.0,,,,,,4.0
Jake Allen,G,NJ,116.6,,,,,,,176.1,0.03,,,,,,,,,12.0,973.0,0.8951241950321988,114.0,0.0,28.0
Mattias Samuelsson,D,BUF,116.3,,,,,,,,,1.0,6.0,7.0,26.0,44.0,106.0,87.0,41.0,,,,,,1.0
Klim Kostin,"C,LW",SJ,116.05,,,,,,,,,8.0,6.0,14.0,53.0,43.0,108.0,16.0,52.0,,,,,,
Bobby Brink,RW,PHI,115.9,,,,,,,,,11.0,12.0,23.0,10.0,81.0,36.0,24.0,57.0,,,,,,1.0
Urho Vaakanainen,D,NYR,115.9,,,,,,,,,1.0,13.0,14.0,26.0,67.0,55.0,79.0,68.0,,,,,,
Scott Wedgewood,G,COL,114.8,,,,,,,,,,,,,,,,,16.0,759.0,0.8992890995260664,85.0,0.0,13.0
Blake Wheeler,RW,NYR,114.75,,,Bangers and Mash,conor,24,283,165.0,0.19,9.0,12.0,21.0,23.0,83.0,31.0,31.0,54.0,,,,,,5.0
Dante Fabbro,D,CBJ,114.2,,,,,,,,,3.0,10.0,13.0,24.0,65.0,45.0,88.0,56.0,,,,,,
David Rittich,G,NYI,113.4,Bettman's Babes,Cooper,,,,,,,,,,,,,,,13.0,572.0,0.9210950080515298,49.0,3.0,19.0
Jakob Silfverberg,RW,ANA,112.6,,,,,,,,,7.0,12.0,19.0,24.0,102.0,16.0,36.0,81.0,,,,,,1.0
Pat Maroon,LW,CHI,112.6,,,,,,,,,4.0,12.0,16.0,60.0,56.0,82.0,16.0,51.0,,,,,,1.0
Kaapo Kahkonen,G,MTL,112.6,,,,,,,,,,,,,,,,,7.0,1023.0,0.8981562774363476,116.0,1.0,6.0
Trevor van Riemsdyk,D,WSH,112.5,,,,,,,,,0.0,14.0,14.0,18.0,75.0,22.0,103.0,70.0,,,,,,
Dominik Kubalik,LW,OTT,112.15,,,Dartmouth Mustard Tigers 🌭🐅,Cameron,24,278,167.7,0.02,11.0,4.0,15.0,19.0,91.0,55.0,20.0,74.0,,,,,,3.0
Mark Giordano,D,TOR,111.65,,,,,,,,,3.0,6.0,9.0,49.0,59.0,51.0,86.0,46.0,,,,,,1.0
Ryan Reaves,RW,SJ,111.45,,,,,,,,,4.0,2.0,6.0,49.0,26.0,165.0,17.0,49.0,,,,,,1.0
Mike Hoffman,LW,EDM,111.4,,,,,,,,,10.0,13.0,23.0,20.0,71.0,28.0,27.0,66.0,,,,,,1.0
A.J. Greer,LW,FLA,111.15,,,,,,,,,6.0,6.0,12.0,35.0,57.0,100.0,24.0,59.0,,,,,,
Kaapo Kakko,RW,SEA,111.0,,,,,,,162.4,0.04,13.0,6.0,19.0,24.0,91.0,26.0,18.0,61.0,,,,,,3.0
Valtteri Puustinen,RW,PIT,110.1,,,,,,,,,5.0,15.0,20.0,6.0,86.0,40.0,33.0,52.0,,,,,,
Vitek Vanecek,G,UTA,109.4,,,Miller Time,Ross,10,118,86.3,1.0,,,,,,,,,17.0,767.0,0.8897911832946636,95.0,0.0,36.0
Blake Lizotte,C,PIT,109.2,,,,,,,,,7.0,8.0,15.0,20.0,76.0,64.0,28.0,62.0,,,,,,
Justin Barron,D,NSH,109.0,,,,,,,,,7.0,6.0,13.0,16.0,60.0,61.0,59.0,48.0,,,,,,
Matt Grzelcyk,D,CHI,108.45,,,,,,,164.7,0.06,2.0,9.0,11.0,37.0,59.0,53.0,76.0,63.0,,,,,,2.0
Frederick Gaudreau,C,SEA,108.4,,,,,,,,,5.0,10.0,15.0,12.0,105.0,24.0,47.0,67.0,,,,,,
Evgenii Dadonov,RW,NJ,108.4,,,,,,,,,12.0,11.0,23.0,8.0,67.0,35.0,19.0,51.0,,,,,,1.0
Noah Cates,"C,LW",PHI,108.0,,,,,,,,,6.0,12.0,18.0,0.0,78.0,52.0,35.0,59.0,,,,,,
Colin Miller,D,WPG,107.3,,,,,,,,,4.0,5.0,9.0,26.0,69.0,91.0,37.0,46.0,,,,,,
Mikhail Sergachev,D,UTA,107.2,,,Bettman's Babes,Cooper,5,53,89.5,1.0,2.0,17.0,19.0,16.0,53.0,36.0,69.0,34.0,,,,,,46.0
Nico Sturm,C,MIN,107.2,,,,,,,,,5.0,8.0,13.0,12.0,69.0,75.0,39.0,63.0,,,,,,
Nathan Walker,LW,STL,106.7,,,,,,,,,7.0,6.0,13.0,18.0,43.0,95.0,35.0,45.0,,,,,,
John Beecher,C,BOS,106.6,,,,,,,,,7.0,3.0,10.0,24.0,38.0,112.0,34.0,52.0,,,,,,
Darcy Kuemper,G,LA,106.4,,,DubJ,John,14,159,103.3,1.0,,,,,,,,,13.0,837.0,0.8904255319148936,103.0,1.0,42.0
Nils Lundkvist,D,DAL,106.0,,,,,,,,,2.0,17.0,19.0,16.0,73.0,44.0,38.0,59.0,,,,,,
Andrew Peeke,D,BOS,105.7,,,,,,,,,1.0,9.0,10.0,14.0,37.0,88.0,78.0,38.0,,,,,,1.0
Jonny Brodzinski,C,NYR,104.8,,,,,,,,,6.0,13.0,19.0,8.0,89.0,34.0,24.0,57.0,,,,,,
Justin Bailey,RW,ANA,104.5,,,,,,,,,5.0,9.0,14.0,6.0,70.0,76.0,29.0,59.0,,,,,,
Pontus Holmberg,RW,TB,104.3,,,,,,,,,7.0,10.0,17.0,18.0,54.0,51.0,42.0,54.0,,,,,,
Emil Bemstrom,RW,PIT,104.2,,,,,,,,,8.0,8.0,16.0,12.0,83.0,36.0,34.0,56.0,,,,,,
Joseph Woll,G,TOR,104.0,,,Bettman's Babes,Cooper,22,260,153.1,0.17,,,,,,,,,12.0,700.0,0.9067357512953368,72.0,0.0,42.0
Scott Mayfield,D,NYI,103.55,,,,,,,,,0.0,5.0,5.0,35.0,36.0,70.0,106.0,41.0,,,,,,
Anton Forsberg,G,LA,103.2,,,,,,,,,,,,,,,,,15.0,681.0,0.8901960784313725,84.0,2.0,6.0
Carter Hart,G,PHI,102.8,,,Ryan is Aho,Mitchell,21,249,145.4,0.9,,,,,,,,,12.0,659.0,0.90646492434663,68.0,1.0,23.0
Boris Katchouk,LW,TB,102.4,,,,,,,,,7.0,6.0,13.0,12.0,70.0,82.0,14.0,59.0,,,,,,
Andrew Cogliano,C,COL,101.6,,,,,,,,,6.0,13.0,19.0,16.0,61.0,33.0,40.0,75.0,,,,,,
Phillip Di Giuseppe,LW,WPG,101.2,,,,,,,,,5.0,5.0,10.0,36.0,52.0,93.0,23.0,51.0,,,,,,
Tanner Pearson,LW,WPG,101.05,,,,,,,,,5.0,8.0,13.0,21.0,77.0,50.0,35.0,54.0,,,,,,
Troy Stecher,D,EDM,101.0,,,,,,,,,1.0,6.0,7.0,32.0,51.0,67.0,77.0,54.0,,,,,,
James Reimer,G,TOR,100.4,Ryan is Aho,Mitchell,,,,,171.8,0.02,,,,,,,,,11.0,657.0,0.9037138927097662,70.0,2.0,9.0
Arthur Kaliyev,RW,OTT,99.7,,,,,,,,,7.0,8.0,15.0,14.0,101.0,33.0,14.0,51.0,,,,,,1.0
Jordan Harris,D,BOS,98.5,,,,,,,,,3.0,11.0,14.0,22.0,43.0,26.0,86.0,56.0,,,,,,
Sonny Milano,LW,WSH,97.9,,,,,,,,,15.0,8.0,23.0,10.0,50.0,20.0,16.0,49.0,,,,,,1.0
Cayden Primeau,G,TOR,97.0,,,,,,,,,,,,,,,,,8.0,665.0,0.9097127222982216,66.0,2.0,5.0
Parker Wotherspoon,D,PIT,96.95,,,,,,,,,0.0,8.0,8.0,31.0,32.0,84.0,67.0,41.0,,,,,,
Colin Blackwell,C,DAL,96.5,,,,,,,,,8.0,4.0,12.0,10.0,88.0,45.0,22.0,44.0,,,,,,
Frederik Andersen,G,CAR,96.4,Faulk Around & Find Out,Johnathan,Bedard Me Home,cam,19,223,83.6,0.97,,,,,,,,,13.0,382.0,0.9317073170731708,28.0,3.0,80.0
Hendrix Lapierre,C,WSH,96.2,,,,,,,,,8.0,14.0,22.0,4.0,51.0,26.0,31.0,51.0,,,,,,1.0
Connor Brown,RW,NJ,96.1,,,Bangers and Mash,conor,15,174,161.4,0.14,4.0,8.0,12.0,10.0,108.0,32.0,24.0,71.0,,,,,,2.0
Mattias Janmark,C,EDM,95.9,,,,,,,,,4.0,8.0,12.0,46.0,67.0,55.0,19.0,71.0,,,,,,
Dylan Holloway,LW,STL,95.65,,,,,,,,,6.0,3.0,9.0,29.0,56.0,91.0,14.0,38.0,,,,,,5.0
Daniil Tarasov,G,FLA,95.6,,,,,,,,,,,,,,,,,8.0,723.0,0.9082914572864321,73.0,0.0,6.0
Travis Hamonic,D,DET,95.6,,,,,,,,,2.0,4.0,6.0,40.0,50.0,54.0,75.0,48.0,,,,,,
Joel Edmundson,D,LA,95.15,,,,,,,,,1.0,5.0,6.0,23.0,46.0,80.0,65.0,53.0,,,,,,
Casey DeSmith,G,DAL,94.8,,,,,,,,,,,,,,,,,12.0,679.0,0.8945981554677207,80.0,1.0,32.0
William Carrier,LW,CAR,94.4,,,,,,,,,6.0,2.0,8.0,16.0,65.0,90.0,16.0,39.0,,,,,,
Lukas Reichel,LW,VAN,94.4,,,Faulk Around & Find Out,Johnathan,20,233,168.4,0.02,5.0,11.0,16.0,12.0,84.0,27.0,25.0,65.0,,,,,,2.0
Eric Robinson,LW,CAR,94.15,,,,,,,,,3.0,7.0,10.0,19.0,61.0,94.0,11.0,47.0,,,,,,
Jonas Johansson,G,TB,92.8,,,,,,,164.6,0.17,,,,,,,,,12.0,669.0,0.8896276595744681,83.0,2.0,11.0
Reese Johnson,C,TOR,92.4,,,,,,,,,2.0,3.0,5.0,40.0,51.0,109.0,16.0,42.0,,,,,,
Calvin Pickard,G,EDM,91.6,,,,,,,,,,,,,,,,,12.0,528.0,0.9087779690189329,53.0,1.0,28.0
Gustav Lindstrom,D,ANA,91.0,,,,,,,,,3.0,7.0,10.0,24.0,29.0,63.0,63.0,46.0,,,,,,
Ty Emberson,D,EDM,90.9,,,,,,,,,1.0,9.0,10.0,6.0,31.0,94.0,46.0,30.0,,,,,,
Jesper Boqvist,C,FLA,90.8,,,,,,,,,6.0,8.0,14.0,8.0,51.0,71.0,15.0,47.0,,,,,,
Kevin Lankinen,G,VAN,90.8,,,,,,,,,,,,,,,,,11.0,554.0,0.9081967213114754,56.0,1.0,4.0
Philip Tomasino,C,PIT,90.45,,,,,,,,,7.0,13.0,20.0,25.0,62.0,13.0,18.0,41.0,,,,,,
Joey Anderson,RW,CHI,90.2,,,,,,,,,5.0,12.0,17.0,8.0,57.0,48.0,18.0,55.0,,,,,,
Cody Glass,C,NJ,90.2,,,,,,,,,6.0,7.0,13.0,20.0,82.0,31.0,20.0,41.0,,,,,,
Andre Burakovsky,"LW,RW",CHI,90.1,DubJ,John,Bangers and Mash,conor,22,259,,,7.0,9.0,16.0,14.0,92.0,13.0,14.0,49.0,,,,,,2.0
Mason Lohrei,D,BOS,89.7,,,,,,,,,4.0,9.0,13.0,18.0,43.0,32.0,63.0,41.0,,,,,,
Jack Quinn,RW,BUF,88.6,The Eye Test,Eric,,,,,,,9.0,10.0,19.0,8.0,56.0,31.0,12.0,27.0,,,,,,3.0
Kailer Yamamoto,RW,UTA,88.5,,,,,,,,,8.0,8.0,16.0,18.0,61.0,31.0,18.0,59.0,,,,,,
Jon Merrill,D,MIN,87.9,,,,,,,,,4.0,7.0,11.0,30.0,42.0,37.0,57.0,65.0,,,,,,
Sebastian Aho,D,PIT,87.8,,,,,,,,,2.0,7.0,9.0,12.0,48.0,42.0,72.0,58.0,,,,,,
Emil Lilleberg,D,TB,87.6,,,,,,,,,0.0,5.0,5.0,16.0,31.0,105.0,48.0,37.0,,,,,,
Nikita Zaitsev,D,CHI,87.5,,,,,,,,,2.0,5.0,7.0,14.0,31.0,69.0,70.0,38.0,,,,,,
Juuso Parssinen,C,NYR,87.4,,,,,,,,,8.0,4.0,12.0,12.0,54.0,62.0,15.0,44.0,,,,,,
Henry Thrun,D,TOR,87.0,Ryan is Aho,Mitchell,,,,,,,3.0,8.0,11.0,16.0,48.0,26.0,71.0,51.0,,,,,,1.0
Joel Kiviranta,LW,COL,86.8,,,,,,,,,3.0,6.0,9.0,12.0,48.0,78.0,31.0,56.0,,,,,,
Martin Jones,G,TOR,86.6,,,,,,,186.7,0.29,,,,,,,,,11.0,518.0,0.9024390243902439,56.0,2.0,11.0
Derek Ryan,C,EDM,86.6,,,,,,,,,5.0,7.0,12.0,8.0,52.0,59.0,28.0,70.0,,,,,,
Marco Scandella,D,STL,86.15,,,,,,,,,2.0,6.0,8.0,15.0,42.0,70.0,49.0,65.0,,,,,,
Jonah Gadjovich,LW,FLA,86.0,,,,,,,,,2.0,2.0,4.0,104.0,29.0,82.0,14.0,39.0,,,,,,
Dakota Mermis,D,TOR,85.65,,,,,,,,,3.0,5.0,8.0,33.0,42.0,45.0,59.0,47.0,,,,,,
Tyson Barrie,D,CGY,85.4,,,BCs ringers,Bruce,19,228,111.8,0.99,1.0,14.0,15.0,16.0,65.0,14.0,47.0,41.0,,,,,,34.0
Trevor Zegras,C,PHI,85.1,,,McAvoy AntiVirus,Ryan,10,120,146.7,0.77,6.0,9.0,15.0,30.0,73.0,16.0,15.0,31.0,,,,,,31.0
Ryan Carpenter,C,ANA,84.9,,,,,,,,,5.0,7.0,12.0,6.0,58.0,47.0,31.0,62.0,,,,,,
Scott Perunovich,D,UTA,84.6,,,,,,,,,0.0,17.0,17.0,12.0,36.0,30.0,53.0,54.0,,,,,,
Travis Dermott,D,EDM,84.1,,,,,,,,,2.0,5.0,7.0,26.0,38.0,52.0,64.0,50.0,,,,,,
Dougie Hamilton,D,NJ,83.2,,,McAvoy AntiVirus,Ryan,3,25,48.9,0.99,5.0,11.0,16.0,20.0,61.0,18.0,24.0,20.0,,,,,,58.0
Devon Levi,G,BUF,82.8,Miller Time,Ross,Miller Time,Ross,14,166,96.4,0.99,,,,,,,,,10.0,599.0,0.8993993993993994,67.0,0.0,26.0
Austin Watson,"LW,RW",DET,82.05,,,,,,,,,2.0,2.0,4.0,93.0,17.0,85.0,20.0,33.0,,,,,,
Ryker Evans,D,SEA,81.6,,,,,,,,,1.0,8.0,9.0,20.0,44.0,62.0,38.0,36.0,,,,,,1.0
Ben Hutton,D,VGK,81.45,,,,,,,,,2.0,8.0,10.0,17.0,67.0,17.0,54.0,41.0,,,,,,
Alex Nylander,"LW,RW",TOR,80.9,,,,,,,,,11.0,4.0,15.0,6.0,72.0,12.0,12.0,28.0,,,,,,5.0
Pierre-Olivier Joseph,D,VAN,80.7,,,,,,,,,2.0,9.0,11.0,14.0,42.0,47.0,44.0,52.0,,,,,,
Carson Soucy,D,NYR,80.2,,,,,,,,,2.0,4.0,6.0,12.0,29.0,65.0,64.0,40.0,,,,,,1.0
Vinni Lettieri,C,TOR,79.8,,,,,,,,,5.0,4.0,9.0,24.0,47.0,53.0,27.0,46.0,,,,,,
Jaycob Megna,D,VGK,79.5,,,,,,,,,0.0,2.0,2.0,22.0,28.0,60.0,87.0,44.0,,,,,,
Kevin Labanc,RW,CAR,79.2,,,,,,,,,2.0,7.0,9.0,16.0,60.0,61.0,17.0,46.0,,,,,,
Ty Dellandrea,"C,RW",SJ,78.95,,,,,,,,,2.0,7.0,9.0,23.0,53.0,63.0,17.0,42.0,,,,,,
Conor Sheary,LW,NYR,78.6,,,,,,,,,4.0,11.0,15.0,12.0,50.0,19.0,35.0,57.0,,,,,,1.0
Hudson Fasching,RW,CBJ,78.3,,,,,,,,,4.0,10.0,14.0,6.0,41.0,40.0,31.0,45.0,,,,,,
Chad Ruhwedel,D,NYR,77.6,,,,,,,,,1.0,3.0,4.0,4.0,35.0,90.0,44.0,52.0,,,,,,
Victor Olofsson,"LW,RW",COL,77.2,,,,,,,166.3,0.03,7.0,8.0,15.0,4.0,66.0,22.0,10.0,51.0,,,,,,2.0
William Lagesson,D,DET,77.2,The Eye Test,Eric,,,,,,,0.0,4.0,4.0,32.0,19.0,76.0,58.0,40.0,,,,,,
Justus Annunen,G,NSH,76.8,,,,,,,,,,,,,,,,,8.0,384.0,0.927536231884058,30.0,2.0,16.0
Alexander Barabanov,"LW,RW",SJ,76.6,,,,,,,,,4.0,9.0,13.0,12.0,67.0,27.0,15.0,46.0,,,,,,1.0
John Ludvig,D,PIT,76.35,,,,,,,,,3.0,2.0,5.0,47.0,24.0,72.0,33.0,33.0,,,,,,
Kent Johnson,"C,LW",CBJ,75.7,,,,,,,,,6.0,10.0,16.0,10.0,62.0,10.0,16.0,42.0,,,,,,2.0
Bo Groulx,C,TOR,74.7,,,,,,,,,0.0,2.0,2.0,22.0,32.0,101.0,30.0,45.0,,,,,,
Jamie Drysdale,D,PHI,74.6,,,The Eye Test,Eric,21,242,164.3,0.02,3.0,7.0,10.0,8.0,55.0,26.0,43.0,34.0,,,,,,6.0
Derek Forbort,D,VAN,74.25,,,,,,,,,0.0,4.0,4.0,17.0,22.0,68.0,65.0,35.0,,,,,,
Isac Lundestrom,C,CBJ,73.9,,,,,,,,,5.0,6.0,11.0,2.0,38.0,51.0,27.0,46.0,,,,,,
