Player Name,Position,NHL Team,Fantasy Points,Current Team,Current Owner,Drafted Team,Drafted By,Draft Round,Draft Pick,ADP,Pct Drafted,Goals,Assists,Points,PIM,SOG,Hits,Blocks,Games Played,Wins,Saves,Save %,GA,Shutouts,Pct Owned
Nick Leddy,D,SJ,138.9,,,,,,,,,,,,,,,,,,,,,,38.0
Shea Weber,D,CHI,138.8,Left Wing Lads,Ryan,Left Wing Lads,Ryan,11,88,93.0,1.0,,,,,,,,,,,,,,77.0
Sergei Bobrovsky,G,FLA,138.4,,,Left Wing Lads,Ryan,19,152,141.9,0.99,,,,,,,,,,,,,,74.0
Scott Mayfield,D,NYI,138.2,,,,,,,,,,,,,,,,,,,,,,5.0
Barclay Goodrow,"C,LW",SJ,138.0,,,,,,,,,,,,,,,,,,,,,,11.0
Alexander Wennberg,"C,LW",SJ,137.8,,,,,,,,,,,,,,,,,,,,,,6.0
Nick Paul,"C,LW",TB,137.1,,,,,,,,,,,,,,,,,,,,,,3.0
Mason Appleton,"C,RW",DET,136.9,,,,,,,,,,,,,,,,,,,,,,3.0
Erik Cernak,D,TB,136.6,Mitchell's Team,Mitchell,Cam's Mustard Tigers,Cameron,22,174,164.3,0.52,,,,,,,,,,,,,,28.0
Yegor Sharangovich,"C,LW,RW",CGY,136.6,conor's Team,conor,,,,,,,,,,,,,,,,,,,,15.0
Quinn Hughes,D,VAN,136.6,,,Mitchell's Team,Mitchell,14,112,72.4,1.0,,,,,,,,,,,,,,90.0
Brett Pesce,D,NJ,136.2,,,,,,,,,,,,,,,,,,,,,,21.0
Joonas Donskoi,"LW,RW",SEA,136.0,,,,,,,,,,,,,,,,,,,,,,19.0
Tomas Tatar,"LW,RW",NJ,136.0,,,Miller Time,Ross,13,103,148.9,0.93,,,,,,,,,,,,,,47.0
Filip Hronek,D,VAN,135.8,,,conor's Team,conor,21,162,167.0,0.27,,,,,,,,,,,,,,25.0
Matt Martin,LW,NYI,135.8,,,,,,,,,,,,,,,,,,,,,,4.0
Pius Suter,"C,LW,RW",STL,135.1,,,,,,,,,,,,,,,,,,,,,,7.0
Michael Del Zotto,D,OTT,134.9,Double Ogre Time,Jesse,,,,,,,,,,,,,,,,,,,,8.0
Ryan McDonagh,D,TB,134.5,,,,,,,167.7,0.05,,,,,,,,,,,,,,20.0
Jaccob Slavin,D,CAR,134.2,Left Wing Lads,Ryan,,,,,157.7,0.89,,,,,,,,,,,,,,28.0
Mattias Ekholm,D,EDM,134.1,,,,,,,172.7,0.48,,,,,,,,,,,,,,35.0
Mackenzie Blackwood,G,COL,134.0,Miller Time,Ross,Miller Time,Ross,19,151,168.2,0.86,,,,,,,,,,,,,,46.0
Valeri Nichushkin,"LW,RW",COL,133.9,,,,,,,,,,,,,,,,,,,,,,5.0
Jacob Trouba,D,ANA,133.5,,,Double Ogre Time,Jesse,15,116,136.5,1.0,,,,,,,,,,,,,,36.0
Brandon Tanev,"LW,RW",UTA,133.0,,,Goonsquad,Johnathan,23,181,170.1,0.17,,,,,,,,,,,,,,26.0
Paul Stastny,"C,LW",CAR,132.7,Mitchell's Team,Mitchell,Miller Time,Ross,24,186,168.7,0.03,,,,,,,,,,,,,,21.0
Jordan Kyrou,"C,RW",STL,131.7,Left Wing Lads,Ryan,,,,,,,,,,,,,,,,,,,,17.0
Nick Schmaltz,"C,RW",UTA,131.5,,,,,,,,,,,,,,,,,,,,,,13.0
Tim Stutzle,LW,OTT,131.4,,,,,,,162.4,0.14,,,,,,,,,,,,,,19.0
Mikael Granlund,"C,LW,RW",ANA,131.3,,,,,,,,,,,,,,,,,,,,,,9.0
Derek Forbort,D,VAN,131.3,,,,,,,,,,,,,,,,,,,,,,6.0
Alex Nedeljkovic,G,SJ,131.0,Mitchell's Team,Mitchell,,,,,,,,,,,,,,,,,,,,62.0
Jack Roslovic,"C,RW",EDM,130.9,,,,,,,,,,,,,,,,,,,,,,16.0
Calle Jarnkrok,"LW,RW",TOR,130.9,,,,,,,,,,,,,,,,,,,,,,7.0
Alexander Edler,D,LA,130.8,,,Miller Time,Ross,17,135,173.2,0.21,,,,,,,,,,,,,,19.0
Brendan Gallagher,RW,MTL,130.6,Double Ogre Time,Jesse,Double Ogre Time,Jesse,8,61,64.9,1.0,,,,,,,,,,,,,,52.0
Nils Hoglander,"LW,RW",VAN,130.2,,,,,,,,,,,,,,,,,,,,,,14.0
Cal Clutterbuck,RW,NYI,130.1,,,,,,,,,,,,,,,,,,,,,,3.0
Jesper Bratt,"LW,RW",NJ,130.0,,,,,,,,,,,,,,,,,,,,,,11.0
Adam Pelech,D,NYI,129.9,,,,,,,,,,,,,,,,,,,,,,2.0
Nic Dowd,"C,RW",WSH,129.8,,,,,,,,,,,,,,,,,,,,,,5.0
Cal Petersen,G,MIN,129.6,,,,,,,167.7,0.02,,,,,,,,,,,,,,23.0
Phillip Danault,C,LA,129.3,,,,,,,173.9,0.07,,,,,,,,,,,,,,17.0
Ryan Lindgren,D,SEA,129.2,,,,,,,,,,,,,,,,,,,,,,7.0
Rasmus Dahlin,D,BUF,129.0,conor's Team,conor,DubJ,John,11,86,97.0,1.0,,,,,,,,,,,,,,62.0
Sean Monahan,C,CBJ,129.0,,,Cam's Mustard Tigers,Cameron,15,115,138.8,0.99,,,,,,,,,,,,,,50.0
Victor Olofsson,"LW,RW",COL,128.7,,,Mitchell's Team,Mitchell,21,161,139.6,0.99,,,,,,,,,,,,,,34.0
Cody Ceci,D,LA,127.8,,,,,,,,,,,,,,,,,,,,,,7.0
Rasmus Andersson,D,CGY,127.7,,,,,,,171.1,0.02,,,,,,,,,,,,,,16.0
Josh Bailey,"LW,RW",OTT,127.6,,,,,,,165.9,0.03,,,,,,,,,,,,,,12.0
Mats Zuccarello,RW,MIN,127.5,conor's Team,conor,,,,,,,,,,,,,,,,,,,,23.0
K'Andre Miller,D,CAR,127.3,,,,,,,,,,,,,,,,,,,,,,5.0
Lawson Crouse,LW,UTA,127.0,,,,,,,,,,,,,,,,,,,,,,6.0
Brandon Montour,D,SEA,126.5,,,,,,,,,,,,,,,,,,,,,,5.0
Kyle Palmieri,"LW,RW",NYI,126.1,Goonsquad,Johnathan,Goonsquad,Johnathan,14,108,115.7,1.0,,,,,,,,,,,,,,38.0
Brandon Hagel,"LW,RW",TB,125.7,,,,,,,,,,,,,,,,,,,,,,1.0
Kasperi Kapanen,"LW,RW",EDM,125.3,,,,,,,164.0,0.09,,,,,,,,,,,,,,26.0
David Savard,D,MTL,124.5,,,,,,,,,,,,,,,,,,,,,,11.0
Zach Aston-Reese,"LW,RW",CBJ,124.2,,,,,,,,,,,,,,,,,,,,,,1.0
Jesperi Kotkaniemi,C,CAR,123.7,,,,,,,,,,,,,,,,,,,,,,9.0
Dylan Larkin,C,DET,123.6,,,Mitchell's Team,Mitchell,11,81,122.6,1.0,,,,,,,,,,,,,,39.0
Erik Karlsson,D,PIT,123.6,Cam's Mustard Tigers,Cameron,Left Wing Lads,Ryan,14,105,91.7,1.0,,,,,,,,,,,,,,64.0
Anthony Cirelli,"C,RW",TB,123.4,Cam's Mustard Tigers,Cameron,,,,,168.7,0.6,,,,,,,,,,,,,,37.0
Erik Haula,"C,LW",NSH,123.4,,,,,,,,,,,,,,,,,,,,,,2.0
John Gibson,G,DET,123.2,,,DubJ,John,17,134,156.6,0.98,,,,,,,,,,,,,,50.0
Radek Faksa,C,DAL,123.1,,,,,,,,,,,,,,,,,,,,,,3.0
Chris Driedger,G,FLA,122.6,,,,,,,165.6,0.12,,,,,,,,,,,,,,38.0
Eric Robinson,"LW,RW",CAR,122.0,,,,,,,,,,,,,,,,,,,,,,
Boone Jenner,"C,LW",CBJ,121.7,,,,,,,,,,,,,,,,,,,,,,8.0
Martin Jones,G,TOR,121.6,,,,,,,165.6,0.03,,,,,,,,,,,,,,34.0
Damon Severson,D,CBJ,121.2,,,,,,,,,,,,,,,,,,,,,,5.0
Duncan Keith,D,EDM,121.1,,,,,,,168.5,0.17,,,,,,,,,,,,,,18.0
Alexander Romanov,D,NYI,121.1,,,,,,,165.1,0.08,,,,,,,,,,,,,,9.0
Ryan Suter,D,STL,121.1,,,Goonsquad,Johnathan,18,140,142.9,0.99,,,,,,,,,,,,,,32.0
Oliver Wahlstrom,RW,SJ,121.0,,,,,,,,,,,,,,,,,,,,,,3.0
Kevin Rooney,"C,LW",UTA,120.8,,,,,,,,,,,,,,,,,,,,,,1.0
Justin Schultz,D,SEA,120.6,,,,,,,164.4,0.02,,,,,,,,,,,,,,23.0
Kailer Yamamoto,RW,UTA,119.9,Goonsquad,Johnathan,Goonsquad,Johnathan,12,92,98.6,1.0,,,,,,,,,,,,,,39.0
Brady Skjei,D,NSH,119.8,,,,,,,,,,,,,,,,,,,,,,3.0
William Carrier,"LW,RW",CAR,119.6,,,,,,,,,,,,,,,,,,,,,,2.0
Luke Kunin,"C,RW",FLA,119.5,,,,,,,,,,,,,,,,,,,,,,3.0
Jack Campbell,G,DET,118.8,Cam's Mustard Tigers,Cameron,,,,,162.3,0.02,,,,,,,,,,,,,,77.0
Jason Spezza,"C,RW",TOR,118.3,,,,,,,,,,,,,,,,,,,,,,6.0
Aaron Ekblad,D,FLA,118.3,,,Left Wing Lads,Ryan,16,121,131.7,1.0,,,,,,,,,,,,,,37.0
Ilya Mikheyev,"LW,RW",CHI,118.1,,,,,,,,,,,,,,,,,,,,,,3.0
Adam Erne,"LW,RW",DAL,118.1,,,,,,,,,,,,,,,,,,,,,,5.0
Ryan Hartman,"C,LW,RW",MIN,117.8,,,,,,,,,,,,,,,,,,,,,,3.0
Casey Cizikas,C,NYI,117.6,,,,,,,,,,,,,,,,,,,,,,2.0
Sean Walker,D,CAR,117.3,,,,,,,,,,,,,,,,,,,,,,2.0
Evgeny Kuznetsov,C,WSH,117.3,Goonsquad,Johnathan,Goonsquad,Johnathan,9,69,66.4,1.0,,,,,,,,,,,,,,66.0
Dillon Dube,"LW,RW",CGY,117.3,Double Ogre Time,Jesse,,,,,,,,,,,,,,,,,,,,3.0
Warren Foegele,"LW,RW",LA,117.2,,,,,,,,,,,,,,,,,,,,,,1.0
Vladislav Namestnikov,"C,LW,RW",WPG,116.7,,,,,,,,,,,,,,,,,,,,,,3.0
Tanner Pearson,LW,WPG,116.3,Double Ogre Time,Jesse,Double Ogre Time,Jesse,23,180,,,,,,,,,,,,,,,,18.0
Keith Yandle,D,PHI,116.2,Goonsquad,Johnathan,Goonsquad,Johnathan,17,133,130.1,1.0,,,,,,,,,,,,,,61.0
Zach Whitecloud,D,VGK,116.1,,,,,,,,,,,,,,,,,,,,,,1.0
Chris Tanev,D,TOR,115.9,,,,,,,,,,,,,,,,,,,,,,3.0
Noel Acciari,"C,RW",PIT,115.8,,,,,,,,,,,,,,,,,,,,,,5.0
Oliver Ekman-Larsson,D,TOR,114.9,Goonsquad,Johnathan,Goonsquad,Johnathan,15,117,112.8,1.0,,,,,,,,,,,,,,59.0
Gustav Forsling,D,FLA,114.3,,,,,,,,,,,,,,,,,,,,,,4.0
Luke Glendening,"C,RW",NJ,114.3,,,,,,,,,,,,,,,,,,,,,,7.0
Thomas Greiss,G,STL,114.0,,,,,,,165.3,0.04,,,,,,,,,,,,,,16.0
Mathieu Joseph,"C,LW,RW",STL,113.9,,,,,,,,,,,,,,,,,,,,,,3.0
Anton Khudobin,G,CHI,113.6,conor's Team,conor,Double Ogre Time,Jesse,7,52,71.8,1.0,,,,,,,,,,,,,,72.0
Eeli Tolvanen,"LW,RW",SEA,113.6,,,,,,,,,,,,,,,,,,,,,,14.0
Mathieu Perreault,"LW,RW",MTL,113.6,,,,,,,,,,,,,,,,,,,,,,1.0
Tyler Johnson,"C,RW",BOS,113.5,,,,,,,166.0,0.03,,,,,,,,,,,,,,10.0
Zdeno Chara,D,NYI,113.3,,,,,,,161.6,0.09,,,,,,,,,,,,,,9.0
Paul Byron,"LW,RW",MTL,113.3,,,,,,,,,,,,,,,,,,,,,,1.0
Alexander Kerfoot,"C,RW",UTA,113.2,,,,,,,,,,,,,,,,,,,,,,3.0
Jason Dickinson,"C,LW",CHI,113.2,,,,,,,,,,,,,,,,,,,,,,1.0
Nick Bonino,"C,RW",NYR,112.8,Mitchell's Team,Mitchell,,,,,,,,,,,,,,,,,,,,11.0
Elvis Merzlikins,G,CBJ,112.2,,,Left Wing Lads,Ryan,23,184,109.8,1.0,,,,,,,,,,,,,,46.0
Artem Zub,D,OTT,112.2,,,,,,,,,,,,,,,,,,,,,,1.0
Pierre-Luc Dubois,C,WSH,111.4,,,Cam's Mustard Tigers,Cameron,12,94,94.8,1.0,,,,,,,,,,,,,,59.0
Kevin Shattenkirk,D,BOS,111.2,,,,,,,164.1,0.66,,,,,,,,,,,,,,17.0
Kaapo Kahkonen,G,MTL,110.8,Goonsquad,Johnathan,,,,,,,,,,,,,,,,,,,,42.0
Joel Armia,"LW,RW",LA,110.8,,,,,,,,,,,,,,,,,,,,,,3.0
Adam Henrique,"C,LW",EDM,110.6,,,,,,,,,,,,,,,,,,,,,,6.0
Ryan Donato,"C,LW",CHI,110.5,,,,,,,,,,,,,,,,,,,,,,1.0
Tyson Jost,"C,LW",NSH,110.4,,,,,,,,,,,,,,,,,,,,,,2.0
Travis Sanheim,D,PHI,110.4,,,,,,,171.5,0.02,,,,,,,,,,,,,,3.0
Conor Sheary,"LW,RW",NYR,110.3,,,,,,,,,,,,,,,,,,,,,,3.0
Nicolas Deslauriers,"LW,RW",PHI,109.9,,,,,,,,,,,,,,,,,,,,,,1.0
Trevor Moore,"LW,RW",LA,109.9,,,,,,,,,,,,,,,,,,,,,,1.0
Calvin de Haan,D,NYR,109.8,,,Left Wing Lads,Ryan,22,169,,,,,,,,,,,,,,,,4.0
Teddy Blueger,"C,LW",VAN,109.8,,,,,,,,,,,,,,,,,,,,,,4.0
Evgenii Dadonov,"LW,RW",NJ,109.7,,,DubJ,John,18,139,164.0,0.92,,,,,,,,,,,,,,16.0
Jujhar Khaira,"C,LW",TB,109.7,,,,,,,,,,,,,,,,,,,,,,3.0
Tuukka Rask,G,BOS,109.6,Cam's Mustard Tigers,Cameron,Cam's Mustard Tigers,Cameron,5,35,32.8,1.0,,,,,,,,,,,,,,94.0
Zach Sanford,LW,CHI,109.5,,,,,,,,,,,,,,,,,,,,,,2.0
Rudolfs Balcers,LW,FLA,109.4,,,,,,,,,,,,,,,,,,,,,,1.0
Artturi Lehkonen,"LW,RW",COL,109.4,,,,,,,,,,,,,,,,,,,,,,1.0
P.K. Subban,D,NJ,109.4,,,,,,,169.2,0.29,,,,,,,,,,,,,,15.0
Carson Soucy,D,NYR,109.2,,,,,,,,,,,,,,,,,,,,,,3.0
Brian Dumoulin,D,LA,109.2,,,,,,,,,,,,,,,,,,,,,,7.0
Christian Fischer,RW,CBJ,108.8,,,,,,,,,,,,,,,,,,,,,,1.0
Mike Matheson,D,MTL,108.3,,,,,,,,,,,,,,,,,,,,,,3.0
Anders Lee,LW,NYI,108.3,,,Goonsquad,Johnathan,11,85,97.4,1.0,,,,,,,,,,,,,,33.0
Patrik Nemeth,D,ARI,108.3,,,,,,,,,,,,,,,,,,,,,,
Brayden McNabb,D,VGK,108.2,,,,,,,,,,,,,,,,,,,,,,7.0
Colin Blackwell,"LW,RW",DAL,108.2,,,,,,,,,,,,,,,,,,,,,,7.0
Mattias Janmark,"C,LW",EDM,108.0,,,,,,,,,,,,,,,,,,,,,,2.0
Shayne Gostisbehere,D,CAR,108.0,,,,,,,,,,,,,,,,,,,,,,7.0
Blake Comeau,"LW,RW",DAL,107.5,,,,,,,,,,,,,,,,,,,,,,1.0
TJ Brodie,D,CHI,106.9,,,,,,,169.1,0.07,,,,,,,,,,,,,,10.0
Vince Dunn,D,SEA,106.0,,,,,,,173.2,0.07,,,,,,,,,,,,,,8.0
Jaden Schwartz,LW,SEA,105.8,,,Miller Time,Ross,20,154,150.9,0.98,,,,,,,,,,,,,,30.0
Nathan Bastian,RW,DAL,105.8,,,,,,,,,,,,,,,,,,,,,,2.0
Ilya Sorokin,G,NYI,105.4,,,,,,,172.9,0.92,,,,,,,,,,,,,,50.0
Nico Sturm,"C,LW",MIN,105.2,,,,,,,,,,,,,,,,,,,,,,1.0
Jake Allen,G,NJ,105.2,Left Wing Lads,Ryan,,,,,165.3,0.17,,,,,,,,,,,,,,42.0
Ryan Ellis,D,PHI,105.1,,,Left Wing Lads,Ryan,15,120,125.2,1.0,,,,,,,,,,,,,,48.0
Nick Jensen,D,OTT,104.9,,,,,,,,,,,,,,,,,,,,,,1.0
Ryan Getzlaf,C,ANA,104.8,,,conor's Team,conor,24,191,,,,,,,,,,,,,,,,6.0
Carl Soderberg,"C,LW",COL,104.7,,,,,,,,,,,,,,,,,,,,,,3.0
Travis Hamonic,D,DET,104.7,,,,,,,,,,,,,,,,,,,,,,13.0
Colton Sissons,"C,LW,RW",VGK,104.6,,,,,,,,,,,,,,,,,,,,,,1.0
Connor Clifton,D,PIT,104.2,,,,,,,,,,,,,,,,,,,,,,1.0
Cam Fowler,D,STL,104.2,,,,,,,,,,,,,,,,,,,,,,4.0
Derick Brassard,"C,LW,RW",OTT,103.8,,,,,,,,,,,,,,,,,,,,,,2.0
Matt Grzelcyk,D,CHI,103.7,Miller Time,Ross,,,,,165.5,0.36,,,,,,,,,,,,,,39.0
Derek Grant,"C,LW",ANA,103.4,,,,,,,,,,,,,,,,,,,,,,1.0
Evgeni Malkin,C,PIT,102.8,Goonsquad,Johnathan,Goonsquad,Johnathan,5,37,28.1,1.0,,,,,,,,,,,,,,87.0
Nick Bjugstad,"C,RW",STL,102.7,,,,,,,,,,,,,,,,,,,,,,2.0
Jake Oettinger,G,DAL,102.4,,,,,,,,,,,,,,,,,,,,,,34.0
Corey Perry,RW,LA,102.2,,,,,,,,,,,,,,,,,,,,,,2.0
Lars Eller,C,OTT,101.9,,,,,,,,,,,,,,,,,,,,,,4.0
Mikey Anderson,D,LA,101.8,,,,,,,,,,,,,,,,,,,,,,1.0
Jeremy Lauzon,D,VGK,101.6,,,,,,,,,,,,,,,,,,,,,,3.0
Ryan Johansen,C,COL,101.4,,,,,,,172.6,0.05,,,,,,,,,,,,,,9.0
Jason Zucker,"LW,RW",BUF,101.4,,,,,,,168.6,0.14,,,,,,,,,,,,,,10.0
Sean Kuraly,"C,LW",BOS,101.2,,,,,,,,,,,,,,,,,,,,,,2.0
Brandon Saad,"LW,RW",VGK,101.1,,,,,,,165.3,0.06,,,,,,,,,,,,,,8.0
Nicolas Aube-Kubel,RW,MIN,101.1,,,,,,,,,,,,,,,,,,,,,,
Colin White,"C,RW",SJ,101.0,,,,,,,,,,,,,,,,,,,,,,1.0
Charlie Coyle,"C,RW",CBJ,101.0,,,,,,,163.5,0.03,,,,,,,,,,,,,,6.0
Marco Scandella,D,STL,100.6,,,,,,,,,,,,,,,,,,,,,,1.0
Michael McLeod,C,NJ,100.6,,,,,,,,,,,,,,,,,,,,,,1.0
Owen Tippett,RW,PHI,100.5,,,,,,,,,,,,,,,,,,,,,,1.0
Filip Chytil,"C,RW",VAN,100.5,,,,,,,,,,,,,,,,,,,,,,2.0
Curtis Lazar,"C,RW",EDM,100.4,,,,,,,,,,,,,,,,,,,,,,
Jonathan Bernier,G,NJ,100.4,,,,,,,,,,,,,,,,,,,,,,16.0
Andrew Cogliano,LW,COL,100.4,,,,,,,,,,,,,,,,,,,,,,
Colin Miller,D,WPG,100.4,,,,,,,,,,,,,,,,,,,,,,1.0
Brian Elliott,G,TB,100.2,Double Ogre Time,Jesse,,,,,,,,,,,,,,,,,,,,29.0
Carl Grundstrom,"LW,RW",SJ,100.2,,,,,,,,,,,,,,,,,,,,,,
Yakov Trenin,LW,MIN,99.8,,,,,,,,,,,,,,,,,,,,,,
Max Jones,LW,EDM,99.7,,,,,,,,,,,,,,,,,,,,,,
Tyler Pitlick,"LW,RW",MIN,99.7,,,,,,,,,,,,,,,,,,,,,,1.0
Brendan Smith,"RW,D",CBJ,99.7,,,,,,,,,,,,,,,,,,,,,,3.0
James Reimer,G,TOR,99.6,,,,,,,168.3,0.04,,,,,,,,,,,,,,27.0
Patrik Laine,"LW,RW",MTL,99.2,Cam's Mustard Tigers,Cameron,Left Wing Lads,Ryan,4,25,25.1,1.0,,,,,,,,,,,,,,69.0
Brendan Lemieux,LW,CAR,99.0,,,,,,,,,,,,,,,,,,,,,,2.0
Mikko Koskinen,G,EDM,99.0,,,,,,,175.2,0.77,,,,,,,,,,,,,,30.0
Alexis Lafreniere,LW,NYR,98.9,,,Cam's Mustard Tigers,Cameron,19,147,129.8,1.0,,,,,,,,,,,,,,28.0
Darcy Kuemper,G,LA,98.8,DubJ,John,Mitchell's Team,Mitchell,18,144,62.3,1.0,,,,,,,,,,,,,,70.0
Noah Dobson,D,MTL,98.7,,,,,,,,,,,,,,,,,,,,,,4.0
Tomas Nosek,"C,LW",FLA,98.7,,,,,,,,,,,,,,,,,,,,,,4.0
Filip Zadina,"LW,RW",SJ,98.4,,,,,,,,,,,,,,,,,,,,,,5.0
Jordan Martinook,"C,LW,RW",CAR,98.3,,,,,,,,,,,,,,,,,,,,,,1.0
Zach Werenski,D,CBJ,98.1,,,DubJ,John,13,102,84.2,1.0,,,,,,,,,,,,,,42.0
Ty Smith,D,CAR,97.9,,,,,,,,,,,,,,,,,,,,,,14.0
Andreas Athanasiou,"LW,RW",CHI,97.8,,,,,,,,,,,,,,,,,,,,,,2.0
J.T. Compher,"C,RW",DET,97.8,,,,,,,,,,,,,,,,,,,,,,1.0
Zach Parise,LW,COL,97.7,,,Mitchell's Team,Mitchell,23,177,168.9,0.07,,,,,,,,,,,,,,9.0
Nate Schmidt,D,UTA,97.7,,,Goonsquad,Johnathan,24,188,154.9,0.91,,,,,,,,,,,,,,22.0
Daniel Sprong,"LW,RW",NJ,97.7,,,,,,,,,,,,,,,,,,,,,,3.0
Jesper Fast,RW,CAR,97.6,,,,,,,,,,,,,,,,,,,,,,1.0
Max Domi,"C,LW",TOR,97.6,,,Miller Time,Ross,21,167,158.7,0.96,,,,,,,,,,,,,,22.0
Vladislav Gavrikov,D,NYR,97.1,,,,,,,,,,,,,,,,,,,,,,1.0
Johan Larsson,"C,LW",WSH,97.1,,,,,,,,,,,,,,,,,,,,,,1.0
Matt Roy,D,WSH,97.0,,,,,,,,,,,,,,,,,,,,,,2.0
Justin Braun,D,PHI,97.0,,,,,,,,,,,,,,,,,,,,,,
Danny DeKeyser,D,DET,96.7,,,,,,,,,,,,,,,,,,,,,,2.0
Travis Zajac,"C,LW",NJ,96.7,,,,,,,,,,,,,,,,,,,,,,2.0
Austin Watson,"LW,RW",DET,96.5,,,,,,,,,,,,,,,,,,,,,,2.0
Erik Gudbranson,D,CBJ,96.2,,,,,,,,,,,,,,,,,,,,,,2.0
Jake Evans,"C,RW",MTL,96.0,,,,,,,,,,,,,,,,,,,,,,
Noah Hanifin,D,VGK,95.8,,,,,,,,,,,,,,,,,,,,,,3.0
Samuel Blais,"LW,RW",TOR,95.6,,,,,,,,,,,,,,,,,,,,,,1.0
Dylan DeMelo,D,WPG,95.2,,,,,,,,,,,,,,,,,,,,,,1.0
Trevor Lewis,"C,RW",LA,94.9,,,,,,,,,,,,,,,,,,,,,,
Pekka Rinne,G,NSH,94.4,,,,,,,164.2,0.14,,,,,,,,,,,,,,16.0
Ben Chiarot,D,DET,94.2,,,Cam's Mustard Tigers,Cameron,24,190,172.0,0.06,,,,,,,,,,,,,,9.0
Keegan Kolesar,RW,VGK,94.2,,,,,,,,,,,,,,,,,,,,,,
John Marino,D,UTA,94.1,,,,,,,168.8,0.1,,,,,,,,,,,,,,3.0
Jonathan Drouin,"C,LW",NYI,94.0,,,,,,,169.8,0.05,,,,,,,,,,,,,,14.0
Nikolai Knyzhov,D,VAN,93.1,,,,,,,,,,,,,,,,,,,,,,
Carl Hagelin,LW,WSH,92.9,,,,,,,,,,,,,,,,,,,,,,
Gabriel Vilardi,C,WPG,92.8,,,,,,,,,,,,,,,,,,,,,,3.0
Carey Price,G,SJ,92.8,,,DubJ,John,9,70,47.5,1.0,,,,,,,,,,,,,,72.0
Nick Cousins,"LW,RW",OTT,92.6,,,,,,,,,,,,,,,,,,,,,,
Dylan Gambrell,"C,RW",NSH,92.6,,,,,,,,,,,,,,,,,,,,,,1.0
Joonas Korpisalo,G,BOS,92.6,,,,,,,132.2,1.0,,,,,,,,,,,,,,35.0
Philippe Myers,D,TOR,92.4,,,,,,,,,,,,,,,,,,,,,,1.0
Ian Cole,D,UTA,92.3,,,,,,,,,,,,,,,,,,,,,,1.0
Cedric Paquette,"C,LW",MTL,92.0,,,,,,,,,,,,,,,,,,,,,,
Pat Maroon,"LW,RW",CHI,91.8,,,,,,,,,,,,,,,,,,,,,,3.0
Andy Greene,D,NYI,91.5,,,,,,,,,,,,,,,,,,,,,,1.0
Jake DeBrusk,"LW,RW",VAN,91.5,,,,,,,164.1,0.05,,,,,,,,,,,,,,5.0
Tyler Motte,"LW,RW",FLA,91.2,DubJ,John,,,,,,,,,,,,,,,,,,,,7.0
Robby Fabbri,"C,LW,RW",PIT,91.1,,,,,,,,,,,,,,,,,,,,,,4.0
Nicolas Roy,"C,RW",TOR,90.5,,,,,,,,,,,,,,,,,,,,,,
Robin Lehner,G,VGK,90.2,Cam's Mustard Tigers,Cameron,Cam's Mustard Tigers,Cameron,8,62,35.5,1.0,,,,,,,,,,,,,,86.0
Victor Rask,C,SEA,90.1,,,,,,,,,,,,,,,,,,,,,,1.0
Casey DeSmith,G,DAL,90.0,,,,,,,166.4,0.03,,,,,,,,,,,,,,26.0
Michael Rasmussen,"C,LW,RW",DET,89.3,,,,,,,,,,,,,,,,,,,,,,2.0
Kaapo Kakko,RW,SEA,88.9,,,,,,,163.5,0.12,,,,,,,,,,,,,,8.0
Matt Murray,G,SEA,88.8,,,,,,,174.4,0.68,,,,,,,,,,,,,,18.0
Frederik Andersen,G,CAR,88.6,Miller Time,Ross,Miller Time,Ross,5,39,49.4,1.0,,,,,,,,,,,,,,70.0
Colton Parayko,D,STL,88.6,DubJ,John,Miller Time,Ross,18,138,139.4,1.0,,,,,,,,,,,,,,30.0
Janne Kuokkanen,RW,NJ,88.5,,,,,,,,,,,,,,,,,,,,,,1.0
Juuso Valimaki,D,UTA,87.0,,,,,,,,,,,,,,,,,,,,,,2.0
Jakob Silfverberg,RW,ANA,86.9,,,,,,,,,,,,,,,,,,,,,,2.0
Jeff Skinner,LW,SJ,86.7,,,Double Ogre Time,Jesse,19,148,174.5,0.39,,,,,,,,,,,,,,10.0
Linus Ullmark,G,OTT,86.4,,,conor's Team,conor,22,175,167.8,0.11,,,,,,,,,,,,,,12.0
Elias Pettersson,C,VAN,86.2,,,Mitchell's Team,Mitchell,3,17,16.9,1.0,,,,,,,,,,,,,,85.0
Ilya Samsonov,G,VGK,86.0,,,Double Ogre Time,Jesse,5,36,40.4,1.0,,,,,,,,,,,,,,75.0
Danton Heinen,"LW,RW",PIT,85.7,,,,,,,,,,,,,,,,,,,,,,
Ryan Murray,D,EDM,85.5,,,,,,,,,,,,,,,,,,,,,,
Richard Panik,"LW,RW",NYI,85.5,,,,,,,,,,,,,,,,,,,,,,1.0
Dante Fabbro,D,CBJ,84.7,,,,,,,,,,,,,,,,,,,,,,1.0
Alexandre Texier,"C,LW",STL,84.7,,,,,,,,,,,,,,,,,,,,,,2.0
Tage Thompson,"LW,RW",BUF,84.6,,,,,,,,,,,,,,,,,,,,,,1.0
Ryan Reaves,RW,SJ,83.8,,,,,,,164.3,0.08,,,,,,,,,,,,,,6.0
Adin Hill,G,VGK,83.8,DubJ,John,,,,,,,,,,,,,,,,,,,,12.0
