Player Name,Position,NHL Team,Fantasy Points,Current Team,Current Owner,Drafted Team,Drafted By,Draft Round,Draft Pick,ADP,Pct Drafted,Goals,Assists,Points,PIM,SOG,Hits,Blocks,Games Played,Wins,Saves,Save %,GA,Shutouts,Pct Owned
Devin Shore,"C,LW",MIN,79.1,,,,,,,,,,,,,,,,,,,,,,
Joel Edmundson,D,LA,78.95,,,,,,,,,,,,,,,,,,,,,,3.0
Travis Dermott,D,EDM,78.3,,,,,,,,,,,,,,,,,,,,,,
Dean Kukan,D,CBJ,78.2,,,,,,,,,,,,,,,,,,,,,,
Laurent Dauphin,"C,LW",MTL,77.45,,,,,,,,,,,,,,,,,,,,,,
Gavin Bayreuther,D,CAR,77.1,,,,,,,,,,,,,,,,,,,,,,
Anton Blidh,"LW,RW",NYR,76.8,,,,,,,,,,,,,,,,,,,,,,
Laurent Brossoit,G,CHI,76.2,,,,,,,,,,,,,,,,,,,,,,5.0
Kris Russell,D,EDM,75.0,,,,,,,,,,,,,,,,,,,,,,
Michael Del Zotto,D,OTT,74.4,,,,,,,,,,,,,,,,,,,,,,
Nico Daws,G,NJ,74.2,,,,,,,,,,,,,,,,,,,,,,4.0
Matt Murray,G,SEA,74.0,,,DubJ,John,24,327,168.0,0.04,,,,,,,,,,,,,,9.0
Brett Ritchie,RW,CGY,73.45,,,,,,,,,,,,,,,,,,,,,,
Ross Johnston,"LW,RW",ANA,73.0,,,,,,,,,,,,,,,,,,,,,,
Brad Richardson,"C,LW",CGY,72.75,,,,,,,,,,,,,,,,,,,,,,
Jordan Oesterle,D,NSH,72.6,,,,,,,,,,,,,,,,,,,,,,
Sebastian Aho,D,PIT,71.7,,,,,,,,,,,,,,,,,,,,,,
Tucker Poolman,D,COL,71.2,,,,,,,,,,,,,,,,,,,,,,
Max Willman,"C,LW",NJ,71.2,,,,,,,,,,,,,,,,,,,,,,
Jordie Benn,D,DAL,71.1,,,,,,,,,,,,,,,,,,,,,,
Radim Simek,D,SJ,71.0,,,,,,,,,,,,,,,,,,,,,,
Emil Bemstrom,"LW,RW",PIT,70.6,,,,,,,,,,,,,,,,,,,,,,
Alec Martinez,D,CHI,70.4,conor's Team,conor,Faulk You,Ross,12,166,138.6,0.99,,,,,,,,,,,,,,34.0
Petr Mrazek,G,ANA,70.4,steve's Unrivaled Team,steve,steve's Unrivaled Team,steve,11,149,84.8,1.0,,,,,,,,,,,,,,31.0
Dakota Joshua,"C,LW",TOR,70.2,,,,,,,,,,,,,,,,,,,,,,
Vinni Lettieri,"C,RW",TOR,69.3,,,,,,,,,,,,,,,,,,,,,,
Lucas Carlsson,D,SJ,67.1,,,,,,,,,,,,,,,,,,,,,,
Connor Dewar,"C,LW,RW",PIT,65.85,,,,,,,,,,,,,,,,,,,,,,
Jujhar Khaira,"C,LW,RW",TB,65.85,,,,,,,,,,,,,,,,,,,,,,
Tyler Bozak,"C,RW",STL,65.3,,,,,,,,,,,,,,,,,,,,,,
Tyler Pitlick,"LW,RW",MIN,65.3,,,,,,,,,,,,,,,,,,,,,,
Joel Hanley,D,CGY,63.4,,,,,,,,,,,,,,,,,,,,,,
Alexey Toropchenko,"LW,RW",STL,62.95,,,,,,,,,,,,,,,,,,,,,,
Kevin Connauton,D,UTA,62.4,,,,,,,,,,,,,,,,,,,,,,
Cam Dineen,D,EDM,62.2,,,,,,,,,,,,,,,,,,,,,,
Cam York,D,PHI,61.7,,,,,,,,,,,,,,,,,,,,,,1.0
Kristian Vesalainen,"LW,RW",WPG,61.1,,,,,,,,,,,,,,,,,,,,,,
Paul Byron,"LW,RW",MTL,60.9,,,,,,,,,,,,,,,,,,,,,,
Noel Acciari,"C,RW",PIT,60.15,,,,,,,,,,,,,,,,,,,,,,1.0
Buddy Robinson,RW,CHI,60.15,,,,,,,,,,,,,,,,,,,,,,
Brendan Gaunce,"C,LW",CBJ,60.0,,,,,,,,,,,,,,,,,,,,,,
Jordan Spence,D,OTT,59.3,,,,,,,,,,,,,,,,,,,,,,
Troy Stecher,D,EDM,58.65,,,,,,,,,,,,,,,,,,,,,,
Colton Sceviour,"LW,RW",EDM,58.1,,,,,,,,,,,,,,,,,,,,,,
Quinton Byfield,C,LA,58.0,,,,,,,,,,,,,,,,,,,,,,5.0
Henrik Borgstrom,"C,LW",WSH,57.9,,,,,,,,,,,,,,,,,,,,,,
Jake Leschyshyn,C,BUF,57.2,,,,,,,,,,,,,,,,,,,,,,
Scott Reedy,"C,RW",SJ,56.7,,,,,,,,,,,,,,,,,,,,,,
Stuart Skinner,G,EDM,56.0,,,,,,,,,,,,,,,,,,,,,,2.0
Logan Brown,"C,RW",LA,55.6,,,,,,,,,,,,,,,,,,,,,,
Colin White,"C,RW",SJ,55.6,,,,,,,,,,,,,,,,,,,,,,1.0
Filip Gustavsson,G,MIN,55.4,,,,,,,,,,,,,,,,,,,,,,2.0
Anders Bjork,"LW,RW",CHI,54.7,,,,,,,,,,,,,,,,,,,,,,
Joonas Korpisalo,G,BOS,54.2,,,,,,,,,,,,,,,,,,,,,,4.0
Ryan Dzingel,"C,LW,RW",SJ,54.15,,,,,,,,,,,,,,,,,,,,,,
Gabriel Carlsson,D,WSH,53.7,,,,,,,,,,,,,,,,,,,,,,
Andrej Sustr,D,NYR,53.4,,,,,,,,,,,,,,,,,,,,,,
Adam Ruzicka,C,CGY,53.0,,,,,,,,,,,,,,,,,,,,,,
Erik Kallgren,G,NJ,52.4,Marner’s minions,cam,,,,,,,,,,,,,,,,,,,,19.0
Greg McKegg,"C,LW",EDM,52.3,,,,,,,,,,,,,,,,,,,,,,
Mathieu Perreault,"C,LW,RW",MTL,52.2,,,,,,,,,,,,,,,,,,,,,,
Kale Clague,D,WPG,52.2,,,,,,,,,,,,,,,,,,,,,,
Nate Thompson,"C,RW",PHI,51.55,,,,,,,,,,,,,,,,,,,,,,
William Lagesson,D,DET,50.45,,,,,,,,,,,,,,,,,,,,,,
Kyle Clifford,LW,TOR,50.35,,,,,,,,,,,,,,,,,,,,,,
Riley Nash,"C,RW",NYR,50.1,,,,,,,,,,,,,,,,,,,,,,
Mason Geertsen,"LW,D",BUF,50.05,,,,,,,,,,,,,,,,,,,,,,
Morgan Barron,"C,LW",WPG,50.0,,,,,,,,,,,,,,,,,,,,,,1.0
Corey Schueneman,D,STL,50.0,,,,,,,,,,,,,,,,,,,,,,
Philippe Myers,D,TOR,50.0,,,,,,,,,,,,,,,,,,,,,,
Joe Thornton,"C,LW",FLA,49.9,,,,,,,,,,,,,,,,,,,,,,1.0
Tyler Johnson,"C,LW,RW",BOS,49.6,,,Goonsquad,Johnathan,22,305,170.3,0.02,,,,,,,,,,,,,,1.0
Will Butcher,D,PIT,49.2,,,,,,,,,,,,,,,,,,,,,,
Michael Carcone,"LW,RW",UTA,49.1,,,,,,,,,,,,,,,,,,,,,,
Thomas Harley,D,DAL,48.9,,,,,,,,,,,,,,,,,,,,,,
Mark Friedman,D,VAN,48.35,,,,,,,,,,,,,,,,,,,,,,
Markus Niemelainen,D,EDM,48.2,,,,,,,,,,,,,,,,,,,,,,
Vladislav Kolyachonok,D,DAL,48.1,,,,,,,,,,,,,,,,,,,,,,
Ryan Murray,D,EDM,48.1,,,,,,,,,,,,,,,,,,,,,,
Jay Beagle,C,ARI,47.75,,,,,,,,,,,,,,,,,,,,,,
Aliaksei Protas,"C,LW,RW",WSH,47.4,,,,,,,,,,,,,,,,,,,,,,
Urho Vaakanainen,D,NYR,47.3,,,,,,,,,,,,,,,,,,,,,,
Victor Mete,D,PHI,46.2,,,,,,,,,,,,,,,,,,,,,,
Brett Leason,RW,MIN,46.0,,,,,,,,,,,,,,,,,,,,,,
Kevin Labanc,"LW,RW",CAR,45.7,,,Bert's Uzis,Jesse,20,274,,,,,,,,,,,,,,,,1.0
Cedric Paquette,"C,LW",MTL,45.45,,,,,,,,,,,,,,,,,,,,,,
David Rittich,G,NYI,45.4,,,,,,,,,,,,,,,,,,,,,,4.0
Jaroslav Halak,G,NYR,45.2,Poppin’ Don’s Cherry,Devon,Bert's Uzis,Jesse,23,315,173.5,0.09,,,,,,,,,,,,,,7.0
Matt Irwin,D,VAN,44.9,,,,,,,,,,,,,,,,,,,,,,
Kole Lind,RW,DAL,44.6,,,,,,,,,,,,,,,,,,,,,,1.0
Jon Gillies,G,TOR,44.6,,,,,,,,,,,,,,,,,,,,,,1.0
Carter Rowney,"C,RW",DET,44.4,,,,,,,,,,,,,,,,,,,,,,
Gregory Hofmann,"C,LW,RW",CBJ,44.4,,,,,,,,,,,,,,,,,,,,,,
Marian Studenic,"LW,RW",SEA,44.3,,,,,,,,,,,,,,,,,,,,,,
Noah Cates,LW,PHI,44.0,,,,,,,,,,,,,,,,,,,,,,1.0
Gabriel Vilardi,"C,LW,RW",WPG,43.4,,,,,,,,,,,,,,,,,,,,,,1.0
Ryan Merkley,D,SJ,43.0,,,,,,,,,,,,,,,,,,,,,,
Nolan Patrick,"C,RW",VGK,42.7,,,,,,,,,,,,,,,,,,,,,,1.0
Fabian Zetterlund,"LW,RW",OTT,42.6,,,,,,,,,,,,,,,,,,,,,,
Mark Kastelic,C,BOS,42.3,,,,,,,,,,,,,,,,,,,,,,
Michael Stone,D,CGY,41.8,,,,,,,,,,,,,,,,,,,,,,1.0
Lane Pederson,"C,RW",PHI,41.7,,,,,,,,,,,,,,,,,,,,,,
Oskar Steen,"C,RW",BOS,41.5,,,,,,,,,,,,,,,,,,,,,,
Mike Hardman,"LW,RW",NJ,40.35,,,,,,,,,,,,,,,,,,,,,,
Matt Luff,"LW,RW",STL,39.6,,,,,,,,,,,,,,,,,,,,,,
Andrej Sekera,D,DAL,39.4,,,,,,,,,,,,,,,,,,,,,,
Spencer Martin,G,CAR,39.4,,,,,,,,,,,,,,,,,,,,,,4.0
Nathan Beaulieu,D,ANA,39.05,,,,,,,,,,,,,,,,,,,,,,
Sasha Chmelevski,"C,RW",SJ,39.0,,,,,,,,,,,,,,,,,,,,,,
Brendan Perlini,"LW,RW",EDM,37.9,,,,,,,,,,,,,,,,,,,,,,
Drew O'Connor,LW,VAN,37.6,,,,,,,,,,,,,,,,,,,,,,
Samuel Blais,"LW,RW",TOR,37.05,,,,,,,,,,,,,,,,,,,,,,
Ben Harpur,D,FLA,36.75,,,,,,,,,,,,,,,,,,,,,,
Jonas Rondbjerg,"LW,RW",VGK,36.6,,,,,,,,,,,,,,,,,,,,,,
Tyler Benson,LW,EDM,35.9,,,,,,,,,,,,,,,,,,,,,,
Kevin Bahl,D,CGY,35.1,,,,,,,,,,,,,,,,,,,,,,
Ronnie Attard,D,COL,34.8,,,,,,,,,,,,,,,,,,,,,,
Jalen Chatfield,D,CAR,34.8,,,,,,,,,,,,,,,,,,,,,,
Dmitrij Jaskin,"LW,RW",ARI,34.6,,,,,,,,,,,,,,,,,,,,,,
Ukko-Pekka Luukkonen,G,BUF,33.8,,,,,,,,,,,,,,,,,,,,,,3.0
Nils Lundkvist,D,DAL,33.8,,,,,,,,,,,,,,,,,,,,,,1.0
Robin Salo,D,NYI,33.6,,,,,,,,,,,,,,,,,,,,,,
Jonathan Bernier,G,NJ,33.6,,,,,,,164.8,0.02,,,,,,,,,,,,,,2.0
Calle Rosen,D,WSH,33.0,,,,,,,,,,,,,,,,,,,,,,
Axel Jonsson-Fjallby,LW,WPG,33.0,,,,,,,,,,,,,,,,,,,,,,
Brett Murray,LW,PIT,32.95,,,,,,,,,,,,,,,,,,,,,,
Mitchell Stephens,C,SEA,32.8,,,,,,,,,,,,,,,,,,,,,,
Dylan Samberg,D,WPG,32.6,,,,,,,,,,,,,,,,,,,,,,1.0
Matty Beniers,C,SEA,32.6,DubJ,John,,,,,,,,,,,,,,,,,,,,17.0
Charlie Lindgren,G,WSH,32.6,,,,,,,,,,,,,,,,,,,,,,2.0
Colton White,D,NJ,32.4,,,,,,,,,,,,,,,,,,,,,,
Slater Koekkoek,D,EDM,32.0,,,,,,,,,,,,,,,,,,,,,,
Cole Perfetti,"C,RW",WPG,32.0,,,,,,,,,,,,,,,,,,,,,,2.0
Drake Caggiula,"LW,RW",EDM,31.8,,,,,,,,,,,,,,,,,,,,,,
Jack McBain,C,UTA,31.5,,,,,,,,,,,,,,,,,,,,,,
Jan Jenik,RW,OTT,31.15,,,,,,,,,,,,,,,,,,,,,,
William Lockwood,RW,FLA,30.65,,,,,,,,,,,,,,,,,,,,,,
Lassi Thomson,D,OTT,30.5,,,,,,,,,,,,,,,,,,,,,,
Matias Maccelli,LW,TOR,30.4,,,,,,,,,,,,,,,,,,,,,,
James Neal,"LW,RW",STL,30.4,,,,,,,,,,,,,,,,,,,,,,
Alec Regula,D,EDM,30.0,,,,,,,,,,,,,,,,,,,,,,
Lias Andersson,"C,LW",LA,30.0,,,,,,,,,,,,,,,,,,,,,,
Thomas Novak,C,PIT,29.5,,,,,,,,,,,,,,,,,,,,,,
Michal Kempny,D,WSH,29.4,,,,,,,,,,,,,,,,,,,,,,
Andrew Hammond,G,MIN,29.2,,,,,,,,,,,,,,,,,,,,,,1.0
Jayson Megna,"C,RW",COL,29.0,,,,,,,,,,,,,,,,,,,,,,
Radim Zohorna,LW,PIT,29.0,,,,,,,,,,,,,,,,,,,,,,
Joe Snively,LW,DET,28.9,,,,,,,,,,,,,,,,,,,,,,
Nathan Smith,C,VAN,28.9,,,,,,,,,,,,,,,,,,,,,,
Ville Heinola,D,WPG,28.9,,,,,,,,,,,,,,,,,,,,,,1.0
Arttu Ruotsalainen,C,BUF,28.7,,,,,,,,,,,,,,,,,,,,,,
Philip Broberg,D,STL,28.6,,,,,,,,,,,,,,,,,,,,,,
Aaron Dell,G,SJ,28.2,,,,,,,,,,,,,,,,,,,,,,
Alex Barre-Boulet,"C,RW",COL,27.6,,,,,,,,,,,,,,,,,,,,,,
Jonny Brodzinski,"C,RW",NYR,27.5,,,,,,,,,,,,,,,,,,,,,,
Sami Niku,D,MTL,27.3,,,,,,,,,,,,,,,,,,,,,,
Isaac Ratcliffe,LW,NSH,26.7,,,,,,,,,,,,,,,,,,,,,,
Scott Perunovich,D,UTA,26.4,,,,,,,,,,,,,,,,,,,,,,1.0
Kyle Turris,"C,RW",EDM,26.0,,,,,,,,,,,,,,,,,,,,,,
Jakub Zboril,D,NJ,25.8,,,,,,,,,,,,,,,,,,,,,,
Beck Malenstyn,LW,BUF,25.65,,,,,,,,,,,,,,,,,,,,,,
Nick Blankenburg,D,NSH,25.6,,,,,,,,,,,,,,,,,,,,,,
J-F Berube,G,CBJ,25.6,,,,,,,,,,,,,,,,,,,,,,2.0
Austin Czarnik,"C,LW,RW",DET,25.6,,,,,,,,,,,,,,,,,,,,,,
Jacob Moverare,D,LA,25.3,,,,,,,,,,,,,,,,,,,,,,
Carson Meyer,RW,BUF,25.3,,,,,,,,,,,,,,,,,,,,,,
Justin Dowling,"C,LW",NYR,24.9,,,,,,,,,,,,,,,,,,,,,,
Calen Addison,D,NJ,24.5,,,,,,,,,,,,,,,,,,,,,,
Bo Groulx,C,TOR,24.3,,,,,,,,,,,,,,,,,,,,,,
Jack Studnicka,"C,RW",FLA,24.2,,,,,,,,,,,,,,,,,,,,,,
Greg Pateryn,D,ANA,23.9,,,,,,,,,,,,,,,,,,,,,,
Mark Jankowski,C,CAR,23.8,,,,,,,,,,,,,,,,,,,,,,
Grant Hutton,D,NYI,23.6,,,,,,,,,,,,,,,,,,,,,,
Kristian Reichel,"C,RW",WPG,23.55,,,,,,,,,,,,,,,,,,,,,,
Joseph Woll,G,TOR,23.4,,,,,,,,,,,,,,,,,,,,,,1.0
John Leonard,"LW,RW",DET,23.4,,,,,,,,,,,,,,,,,,,,,,
Mikhail Maltsev,"C,LW",LA,22.9,,,,,,,,,,,,,,,,,,,,,,
Alex Vlasic,D,CHI,22.7,,,,,,,,,,,,,,,,,,,,,,
Marc McLaughlin,"C,RW",NJ,22.6,,,,,,,,,,,,,,,,,,,,,,
Jesse Ylonen,RW,TB,22.5,,,,,,,,,,,,,,,,,,,,,,
Libor Hajek,D,NYR,22.0,,,,,,,,,,,,,,,,,,,,,,
Bobby Brink,RW,PHI,22.0,,,,,,,,,,,,,,,,,,,,,,1.0
Victor Soderstrom,D,BOS,21.9,,,,,,,,,,,,,,,,,,,,,,
Derrick Pouliot,D,NYR,21.8,,,,,,,,,,,,,,,,,,,,,,1.0
Anton Khudobin,G,CHI,21.6,,,conor's Team,conor,20,273,164.1,0.19,,,,,,,,,,,,,,3.0
Gabriel Fortier,LW,TB,21.2,,,,,,,,,,,,,,,,,,,,,,
Adam Brooks,"C,RW",PHI,20.9,,,,,,,,,,,,,,,,,,,,,,
Sheldon Dries,"C,LW",DET,20.8,,,,,,,,,,,,,,,,,,,,,,
Matt Kiersted,D,MIN,20.7,,,,,,,,,,,,,,,,,,,,,,
Logan Shaw,"C,LW,RW",TOR,20.7,,,,,,,,,,,,,,,,,,,,,,
A.J. Greer,"LW,RW",FLA,20.3,,,,,,,,,,,,,,,,,,,,,,
Collin Delia,G,EDM,20.2,,,,,,,,,,,,,,,,,,,,,,1.0
Petteri Lindbohm,D,FLA,20.05,,,,,,,,,,,,,,,,,,,,,,
Tanner Kero,"C,LW",DAL,20.0,,,,,,,,,,,,,,,,,,,,,,
Sean Walker,D,CAR,19.4,,,,,,,,,,,,,,,,,,,,,,
Hayden Hodgson,RW,OTT,19.35,,,,,,,,,,,,,,,,,,,,,,
Paul Cotter,C,NJ,19.1,,,,,,,,,,,,,,,,,,,,,,
Mason McTavish,"C,LW",ANA,18.9,,,,,,,,,,,,,,,,,,,,,,2.0
Noah Juulsen,D,PHI,18.8,,,,,,,,,,,,,,,,,,,,,,
Mackenzie MacEachern,"LW,RW",VAN,18.6,,,,,,,,,,,,,,,,,,,,,,
Nolan Foote,LW,FLA,18.6,,,,,,,,,,,,,,,,,,,,,,
Taro Hirose,"LW,RW",DET,18.4,,,,,,,,,,,,,,,,,,,,,,
Olli Juolevi,D,DET,18.3,,,,,,,,,,,,,,,,,,,,,,
Mathieu Olivier,RW,CBJ,18.3,,,,,,,,,,,,,,,,,,,,,,
Dennis Cholowski,D,NJ,18.1,,,,,,,,,,,,,,,,,,,,,,1.0
Thomas Bordeleau,C,NJ,18.0,,,,,,,,,,,,,,,,,,,,,,
Michael Sgarbossa,C,WSH,18.0,,,,,,,,,,,,,,,,,,,,,,
Juuso Valimaki,D,UTA,17.7,,,,,,,,,,,,,,,,,,,,,,
Brad Malone,"C,LW",EDM,17.5,,,,,,,,,,,,,,,,,,,,,,
Jordan Harris,D,BOS,17.0,,,,,,,,,,,,,,,,,,,,,,
Nic Petan,"LW,RW",MIN,17.0,,,,,,,,,,,,,,,,,,,,,,
Josh Archibald,"LW,RW",PIT,16.95,,,BCs ringers,Bruce,23,322,,,,,,,,,,,,,,,,
Martin Frk,"LW,RW",CGY,16.9,,,,,,,,,,,,,,,,,,,,,,
Jarred Tinordi,D,CGY,16.75,,,,,,,,,,,,,,,,,,,,,,
Michael Houser,G,BUF,16.6,,,,,,,,,,,,,,,,,,,,,,
Austin Poganski,RW,UTA,16.55,,,,,,,,,,,,,,,,,,,,,,
Owen Power,D,BUF,16.5,Boats and Ahos,Mitchell,,,,,,,,,,,,,,,,,,,,11.0
Christian Jaros,D,CBJ,16.5,,,,,,,,,,,,,,,,,,,,,,
Ryan Ellis,D,PHI,16.2,,,Bettman's Babes,Cooper,13,179,120.1,1.0,,,,,,,,,,,,,,34.0
Felix Sandstrom,G,BUF,16.2,,,,,,,,,,,,,,,,,,,,,,4.0
Scott Sabourin,RW,TB,15.55,,,,,,,,,,,,,,,,,,,,,,
Cayden Primeau,G,TOR,15.4,,,,,,,,,,,,,,,,,,,,,,1.0
Matt Tennyson,D,SEA,15.4,,,,,,,,,,,,,,,,,,,,,,
Zach Sawchenko,G,CBJ,15.2,,,,,,,,,,,,,,,,,,,,,,
Justin Bailey,"LW,RW",ANA,15.1,,,,,,,,,,,,,,,,,,,,,,
Jonas Johansson,G,TB,15.0,,,,,,,,,,,,,,,,,,,,,,1.0
Kiefer Sherwood,RW,VAN,15.0,,,,,,,,,,,,,,,,,,,,,,
Alex Belzile,RW,MTL,15.0,,,,,,,,,,,,,,,,,,,,,,
William Eklund,LW,SJ,14.9,,,,,,,,,,,,,,,,,,,,,,2.0
Louis Domingue,G,NYR,14.8,,,,,,,,,,,,,,,,,,,,,,1.0
Cale Fleury,D,SEA,14.8,,,,,,,,,,,,,,,,,,,,,,
Christian Wolanin,D,VAN,14.7,,,,,,,,,,,,,,,,,,,,,,
Josiah Slavin,"C,LW",CAR,14.6,,,,,,,,,,,,,,,,,,,,,,
Nicholas Robertson,LW,TOR,14.4,,,,,,,,,,,,,,,,,,,,,,1.0
Nikita Okhotiuk,D,SJ,14.3,,,,,,,,,,,,,,,,,,,,,,
Nick Merkley,"C,RW",SJ,14.2,,,,,,,,,,,,,,,,,,,,,,
Justin Barron,D,NSH,14.2,,,,,,,,,,,,,,,,,,,,,,
Pyotr Kochetkov,G,CAR,14.0,,,,,,,,,,,,,,,,,,,,,,2.0
Zac Jones,D,BUF,14.0,,,,,,,,,,,,,,,,,,,,,,
John Moore,D,BOS,13.8,,,,,,,,,,,,,,,,,,,,,,
Daniil Tarasov,G,FLA,13.8,,,,,,,,,,,,,,,,,,,,,,1.0
Josh Leivo,"LW,RW",STL,13.5,,,,,,,,,,,,,,,,,,,,,,
Zach Fucale,G,WSH,13.2,,,,,,,,,,,,,,,,,,,,,,1.0
Jake Neighbours,LW,STL,13.1,,,,,,,,,,,,,,,,,,,,,,
Daniil Miromanov,D,CGY,12.9,,,,,,,,,,,,,,,,,,,,,,
Clark Bishop,"C,LW",CGY,12.7,,,,,,,,,,,,,,,,,,,,,,
Jesper Froden,RW,SEA,12.7,,,,,,,,,,,,,,,,,,,,,,
Lukas Dostal,G,ANA,12.6,,,,,,,,,,,,,,,,,,,,,,1.0
Connor Bunnaman,C,FLA,12.6,,,,,,,,,,,,,,,,,,,,,,
Alexander True,C,FLA,12.5,,,,,,,,,,,,,,,,,,,,,,
Cody Glass,"C,RW",NJ,12.4,,,,,,,,,,,,,,,,,,,,,,1.0
Austin Strand,D,NJ,12.4,,,,,,,,,,,,,,,,,,,,,,
Scott Harrington,D,OTT,12.3,,,,,,,,,,,,,,,,,,,,,,
Egor Zamula,D,PHI,12.2,,,,,,,,,,,,,,,,,,,,,,
Harri Sateri,G,ARI,12.2,,,,,,,,,,,,,,,,,,,,,,1.0
Brett Connolly,"LW,RW",CHI,12.15,,,,,,,,,,,,,,,,,,,,,,
Alexander Holtz,RW,VGK,12.1,,,,,,,,,,,,,,,,,,,,,,1.0
Jacob MacDonald,D,COL,12.1,,,,,,,,,,,,,,,,,,,,,,
Otto Koivula,C,NYI,12.0,,,,,,,,,,,,,,,,,,,,,,
Trey Fix-Wolansky,RW,NYR,11.4,,,,,,,,,,,,,,,,,,,,,,
Rafael Harvey-Pinard,LW,PIT,11.4,,,,,,,,,,,,,,,,,,,,,,
Lukas Vejdemo,LW,MTL,11.4,,,,,,,,,,,,,,,,,,,,,,
Dillon Heatherington,D,ANA,11.35,,,,,,,,,,,,,,,,,,,,,,
Max McCormick,LW,SEA,11.3,,,,,,,,,,,,,,,,,,,,,,
Juuso Riikola,D,PIT,11.3,,,,,,,,,,,,,,,,,,,,,,
Jack Drury,C,COL,11.3,,,,,,,,,,,,,,,,,,,,,,
Riley Tufte,LW,BOS,11.2,,,,,,,,,,,,,,,,,,,,,,
Blake Comeau,"LW,RW",DAL,11.2,,,,,,,,,,,,,,,,,,,,,,
Riley Damiani,C,DAL,11.1,,,,,,,,,,,,,,,,,,,,,,
Kasper Bjorkqvist,RW,PIT,11.1,,,,,,,,,,,,,,,,,,,,,,
Carey Price,G,SJ,11.0,,,steve's Unrivaled Team,steve,6,76,74.8,1.0,,,,,,,,,,,,,,57.0
Egor Sokolov,LW,UTA,11.0,,,,,,,,,,,,,,,,,,,,,,
Nicholas Abruzzese,"C,LW",TB,10.7,,,,,,,,,,,,,,,,,,,,,,
Jake Christiansen,D,CBJ,10.6,,,,,,,,,,,,,,,,,,,,,,
Santeri Hatakka,D,NJ,10.5,,,,,,,,,,,,,,,,,,,,,,
Kent Johnson,"C,LW",CBJ,10.5,,,,,,,,,,,,,,,,,,,,,,1.0
Andy Andreoff,LW,NYI,10.2,,,,,,,,,,,,,,,,,,,,,,
Jack Ahcan,D,COL,10.2,,,,,,,,,,,,,,,,,,,,,,
Sampo Ranta,LW,COL,10.1,,,,,,,,,,,,,,,,,,,,,,
Cole Smith,LW,NSH,10.0,,,,,,,,,,,,,,,,,,,,,,
Hudson Fasching,RW,CBJ,10.0,,,,,,,,,,,,,,,,,,,,,,
Jack Rathbone,D,BUF,9.7,,,,,,,,,,,,,,,,,,,,,,
Alex Turcotte,C,LA,9.7,,,,,,,,,,,,,,,,,,,,,,1.0
Bokondji Imama,LW,PIT,9.45,,,,,,,,,,,,,,,,,,,,,,
Kyle Criscuolo,C,PIT,9.3,,,,,,,,,,,,,,,,,,,,,,
Frederik Gauthier,"C,RW",NJ,9.2,,,,,,,,,,,,,,,,,,,,,,
Lukas Reichel,"C,LW",VAN,9.2,,,,,,,,,,,,,,,,,,,,,,
Tim Gettinger,LW,DET,9.2,,,,,,,,,,,,,,,,,,,,,,
Jackson Cates,"C,LW",CHI,9.0,,,,,,,,,,,,,,,,,,,,,,
Jaret Anderson-Dolan,C,WPG,9.0,,,,,,,,,,,,,,,,,,,,,,
Jeremy Davies,D,VGK,8.9,,,,,,,,,,,,,,,,,,,,,,
Linus Hogberg,D,PHI,8.9,,,,,,,,,,,,,,,,,,,,,,
Alex Lyon,G,BUF,8.8,,,,,,,,,,,,,,,,,,,,,,
Garret Sparks,G,LA,8.8,,,,,,,,,,,,,,,,,,,,,,
Fredrik Claesson,D,TB,8.8,,,,,,,,,,,,,,,,,,,,,,
Kristians Rubins,D,TOR,8.6,,,,,,,,,,,,,,,,,,,,,,
Adam Raska,RW,MIN,8.55,,,,,,,,,,,,,,,,,,,,,,
Conor Timmins,D,BUF,8.4,,,,,,,,,,,,,,,,,,,,,,
Brendan Guhle,D,ANA,8.4,,,,,,,,,,,,,,,,,,,,,,
Jacob Bernard-Docker,D,DET,8.2,,,,,,,,,,,,,,,,,,,,,,
Richard Panik,"LW,RW",NYI,8.0,,,,,,,,,,,,,,,,,,,,,,
Connor Ingram,G,EDM,8.0,,,,,,,,,,,,,,,,,,,,,,4.0
Jack Quinn,RW,BUF,7.8,,,,,,,,,,,,,,,,,,,,,,2.0
Jakub Galvas,D,CHI,7.6,,,,,,,,,,,,,,,,,,,,,,
Hendrix Lapierre,C,WSH,7.5,,,,,,,,,,,,,,,,,,,,,,1.0
Pierre-Olivier Joseph,D,VAN,7.3,,,,,,,,,,,,,,,,,,,,,,
Carl Dahlstrom,D,TOR,7.3,,,,,,,,,,,,,,,,,,,,,,
Ian Mitchell,D,DET,7.2,,,,,,,,,,,,,,,,,,,,,,
Tuukka Rask,G,BOS,7.2,,,Goonsquad,Johnathan,24,333,159.8,0.07,,,,,,,,,,,,,,3.0
Ben Meyers,"C,LW",SEA,7.0,,,,,,,,,,,,,,,,,,,,,,
Jayden Halbgewachs,LW,SJ,7.0,,,,,,,,,,,,,,,,,,,,,,
Jacob Larsson,D,OTT,6.9,,,,,,,,,,,,,,,,,,,,,,
Mason Shaw,C,WPG,6.85,,,,,,,,,,,,,,,,,,,,,,
Keith Kinkaid,G,NYI,6.8,,,,,,,,,,,,,,,,,,,,,,
Calvin Pickard,G,EDM,6.6,,,,,,,,,,,,,,,,,,,,,,
Mads Sogaard,G,OTT,6.6,,,,,,,,,,,,,,,,,,,,,,2.0
Anthony Angello,RW,NSH,6.5,,,,,,,,,,,,,,,,,,,,,,
